Timestamp,ServiceCategory,MarketingChannel,Revenue,AdSpend,Conversions,CustomerType,Category,day_name,day_of_week,date,MonthName,Year,hour_12,ROI,Revenue_per_Conversion,Is_Ad,Is_Converted,Spend_Level,hour
2023-07-20 08:00:00,Product,Online,101.18,0.0,0,New,Discounted,Thursday,3,2023-07-20,July,2023,08 AM,101.18,101.18,False,False,Low,8
2023-01-21 07:00:00,Service,Facebook,187.17,29.47,2,New,Basic,Saturday,5,2023-01-21,January,2023,07 AM,5.351204614862572,93.585,True,True,High,7
2023-01-17 18:00:00,Product,Google Ads,44.02,2.97,1,New,Basic,Tuesday,1,2023-01-17,January,2023,06 PM,13.821548821548822,44.02,True,True,Low,18
2023-01-23 14:00:00,Service,Instagram,59.92,22.95,1,New,Discounted,Monday,0,2023-01-23,January,2023,02 PM,1.6108932461873637,59.92,True,True,High,14
2023-09-20 10:00:00,Service,Facebook,85.7,17.68,2,New,Premium,Wednesday,2,2023-09-20,September,2023,10 AM,3.8472850678733037,42.85,True,True,Medium,10
2023-02-27 07:00:00,Product,Facebook,164.87,23.68,1,Returning,Basic,Monday,0,2023-02-27,February,2023,07 AM,5.96241554054054,164.87,True,True,High,7
2023-01-25 14:00:00,Service,Google Ads,189.61,23.24,1,New,Basic,Wednesday,2,2023-01-25,January,2023,02 PM,7.158777969018933,189.61,True,True,High,14
2023-01-15 19:00:00,Product,Google Ads,158.04,0.89,3,New,Discounted,Sunday,6,2023-01-15,January,2023,07 PM,176.57303370786516,52.68,True,True,Low,19
2023-07-10 18:00:00,Service,Google Ads,34.36,11.63,3,Returning,Premium,Monday,0,2023-07-10,July,2023,06 PM,1.9544282029234734,11.453333333333333,True,True,Medium,18
2023-09-25 11:00:00,Product,Google Ads,93.19,3.29,1,New,Discounted,Monday,0,2023-09-25,September,2023,11 AM,27.325227963525833,93.19,True,True,Low,11
2023-11-29 19:00:00,Service,Google Ads,177.1,27.35,2,Returning,Basic,Wednesday,2,2023-11-29,November,2023,07 PM,5.4753199268738575,88.55,True,True,High,19
2023-10-12 17:00:00,Product,Instagram,75.05,4.42,3,Returning,Basic,Thursday,3,2023-10-12,October,2023,05 PM,15.979638009049774,25.016666666666666,True,True,Low,17
2023-09-12 08:00:00,Product,Google Ads,138.47,27.93,3,Returning,Premium,Tuesday,1,2023-09-12,September,2023,08 AM,3.957751521661296,46.156666666666666,True,True,High,8
2023-08-20 13:00:00,Product,Google Ads,101.96,2.57,0,Returning,Basic,Sunday,6,2023-08-20,August,2023,01 PM,38.673151750972764,101.96,True,False,Low,13
2023-07-12 21:00:00,Product,In-Store,136.34,0.0,0,Returning,Basic,Wednesday,2,2023-07-12,July,2023,09 PM,136.34,136.34,False,False,Low,21
2023-03-21 19:00:00,Product,Facebook,57.69,16.19,3,New,Basic,Tuesday,1,2023-03-21,March,2023,07 PM,2.5633106856084003,19.23,True,True,Medium,19
2023-11-18 17:00:00,Service,Online,176.03,0.0,0,Returning,Premium,Saturday,5,2023-11-18,November,2023,05 PM,176.03,176.03,False,False,Low,17
2023-12-03 19:00:00,Product,Online,77.48,0.0,0,Returning,Premium,Sunday,6,2023-12-03,December,2023,07 PM,77.48,77.48,False,False,Low,19
2023-05-18 19:00:00,Service,Online,71.45,0.0,0,Returning,Discounted,Thursday,3,2023-05-18,May,2023,07 PM,71.45,71.45,False,False,Low,19
2023-05-25 10:00:00,Service,Instagram,82.73,16.32,1,Returning,Basic,Thursday,3,2023-05-25,May,2023,10 AM,4.0692401960784315,82.73,True,True,Medium,10
2023-12-07 09:00:00,Service,Facebook,112.84,10.48,0,Returning,Discounted,Thursday,3,2023-12-07,December,2023,09 AM,9.767175572519083,112.84,True,False,Medium,9
2023-08-20 17:00:00,Product,Google Ads,37.97,24.35,0,New,Premium,Sunday,6,2023-08-20,August,2023,05 PM,0.5593429158110882,37.97,True,False,High,17
2023-01-01 16:00:00,Service,Google Ads,51.47,26.55,3,Returning,Basic,Sunday,6,2023-01-01,January,2023,04 PM,0.9386064030131825,17.156666666666666,True,True,High,16
2023-03-11 07:00:00,Service,In-Store,114.49,0.0,0,Returning,Premium,Saturday,5,2023-03-11,March,2023,07 AM,114.49,114.49,False,False,Low,7
2023-09-21 08:00:00,Service,Instagram,112.46,22.32,1,New,Discounted,Thursday,3,2023-09-21,September,2023,08 AM,4.03853046594982,112.46,True,True,High,8
2023-08-06 19:00:00,Service,Instagram,117.25,29.4,1,Returning,Premium,Sunday,6,2023-08-06,August,2023,07 PM,2.988095238095238,117.25,True,True,High,19
2023-03-26 12:00:00,Product,Online,89.4,0.0,0,Returning,Basic,Sunday,6,2023-03-26,March,2023,12 PM,89.4,89.4,False,False,Low,12
2023-05-25 08:00:00,Product,Instagram,29.11,1.02,1,Returning,Basic,Thursday,3,2023-05-25,May,2023,08 AM,27.53921568627451,29.11,True,True,Low,8
2023-03-15 19:00:00,Service,Facebook,146.54,20.47,3,New,Discounted,Wednesday,2,2023-03-15,March,2023,07 PM,6.158768930141671,48.846666666666664,True,True,High,19
2023-06-18 09:00:00,Product,Online,79.06,0.0,0,New,Premium,Sunday,6,2023-06-18,June,2023,09 AM,79.06,79.06,False,False,Low,9
2023-04-11 12:00:00,Service,In-Store,179.94,0.0,0,Returning,Discounted,Tuesday,1,2023-04-11,April,2023,12 PM,179.94,179.94,False,False,Low,12
2023-06-28 15:00:00,Product,Google Ads,97.65,1.25,1,Returning,Premium,Wednesday,2,2023-06-28,June,2023,03 PM,77.12,97.65,True,True,Low,15
2023-10-25 07:00:00,Service,Online,172.19,0.0,0,New,Premium,Wednesday,2,2023-10-25,October,2023,07 AM,172.19,172.19,False,False,Low,7
2023-06-23 18:00:00,Service,Google Ads,56.55,25.26,0,Returning,Premium,Friday,4,2023-06-23,June,2023,06 PM,1.2387173396674582,56.55,True,False,High,18
2023-05-20 17:00:00,Product,Instagram,45.42,11.0,3,Returning,Basic,Saturday,5,2023-05-20,May,2023,05 PM,3.1290909090909094,15.14,True,True,Medium,17
2023-04-12 10:00:00,Service,In-Store,13.55,0.0,0,Returning,Premium,Wednesday,2,2023-04-12,April,2023,10 AM,13.55,13.55,False,False,Low,10
2023-07-18 15:00:00,Service,In-Store,88.59,0.0,0,New,Premium,Tuesday,1,2023-07-18,July,2023,03 PM,88.59,88.59,False,False,Low,15
2023-12-12 13:00:00,Product,Google Ads,45.48,0.81,2,Returning,Basic,Tuesday,1,2023-12-12,December,2023,01 PM,55.14814814814814,22.74,True,True,Low,13
2023-03-03 09:00:00,Product,Facebook,125.54,17.73,3,Returning,Discounted,Friday,4,2023-03-03,March,2023,09 AM,6.080654258319233,41.84666666666667,True,True,Medium,9
2023-06-11 15:00:00,Product,Google Ads,29.24,29.21,0,New,Discounted,Sunday,6,2023-06-11,June,2023,03 PM,0.0010270455323518515,29.24,True,False,High,15
2023-04-26 15:00:00,Product,Online,104.45,0.0,0,Returning,Basic,Wednesday,2,2023-04-26,April,2023,03 PM,104.45,104.45,False,False,Low,15
2023-05-19 14:00:00,Service,In-Store,73.91,0.0,0,Returning,Premium,Friday,4,2023-05-19,May,2023,02 PM,73.91,73.91,False,False,Low,14
2023-02-16 07:00:00,Product,Google Ads,80.71,28.77,2,New,Premium,Thursday,3,2023-02-16,February,2023,07 AM,1.805352798053528,40.355,True,True,High,7
2023-09-21 10:00:00,Service,In-Store,135.7,0.0,0,Returning,Premium,Thursday,3,2023-09-21,September,2023,10 AM,135.7,135.7,False,False,Low,10
2023-06-19 13:00:00,Product,Google Ads,25.68,8.88,1,New,Basic,Monday,0,2023-06-19,June,2023,01 PM,1.8918918918918914,25.68,True,True,Low,13
2023-07-24 20:00:00,Product,In-Store,161.09,0.0,0,Returning,Basic,Monday,0,2023-07-24,July,2023,08 PM,161.09,161.09,False,False,Low,20
2023-05-09 15:00:00,Product,Facebook,188.24,2.44,3,New,Discounted,Tuesday,1,2023-05-09,May,2023,03 PM,76.14754098360656,62.74666666666667,True,True,Low,15
2023-10-24 12:00:00,Product,Google Ads,58.71,12.14,1,Returning,Premium,Tuesday,1,2023-10-24,October,2023,12 PM,3.8360790774299836,58.71,True,True,Medium,12
2023-12-16 07:00:00,Product,Instagram,91.95,23.13,2,Returning,Premium,Saturday,5,2023-12-16,December,2023,07 AM,2.975356679636836,45.975,True,True,High,7
2023-01-17 11:00:00,Service,Instagram,124.91,4.25,1,New,Premium,Tuesday,1,2023-01-17,January,2023,11 AM,28.390588235294118,124.91,True,True,Low,11
2023-03-16 17:00:00,Service,Instagram,33.27,0.5,3,New,Basic,Thursday,3,2023-03-16,March,2023,05 PM,65.54,11.090000000000002,True,True,Low,17
2023-08-31 16:00:00,Product,Google Ads,137.55,11.54,2,New,Basic,Thursday,3,2023-08-31,August,2023,04 PM,10.919410745233971,68.775,True,True,Medium,16
2023-03-20 20:00:00,Product,Instagram,42.87,4.97,0,Returning,Discounted,Monday,0,2023-03-20,March,2023,08 PM,7.625754527162978,42.87,True,False,Low,20
2023-07-05 07:00:00,Product,Online,128.81,0.0,0,New,Premium,Wednesday,2,2023-07-05,July,2023,07 AM,128.81,128.81,False,False,Low,7
2023-12-30 11:00:00,Product,In-Store,33.24,0.0,0,Returning,Basic,Saturday,5,2023-12-30,December,2023,11 AM,33.24,33.24,False,False,Low,11
2023-05-04 17:00:00,Service,Online,139.18,0.0,0,Returning,Discounted,Thursday,3,2023-05-04,May,2023,05 PM,139.18,139.18,False,False,Low,17
2023-05-22 14:00:00,Product,Online,144.16,0.0,0,Returning,Premium,Monday,0,2023-05-22,May,2023,02 PM,144.16,144.16,False,False,Low,14
2023-12-24 18:00:00,Product,Google Ads,99.78,7.98,2,New,Discounted,Sunday,6,2023-12-24,December,2023,06 PM,11.50375939849624,49.89,True,True,Low,18
2023-01-23 08:00:00,Service,Online,180.13,0.0,0,Returning,Basic,Monday,0,2023-01-23,January,2023,08 AM,180.13,180.13,False,False,Low,8
2023-07-19 08:00:00,Product,Instagram,19.5,26.61,2,New,Discounted,Wednesday,2,2023-07-19,July,2023,08 AM,-0.26719278466741825,9.75,True,True,High,8
2023-03-18 07:00:00,Product,In-Store,15.44,0.0,0,Returning,Premium,Saturday,5,2023-03-18,March,2023,07 AM,15.44,15.44,False,False,Low,7
2023-11-01 12:00:00,Product,In-Store,37.37,0.0,0,Returning,Basic,Wednesday,2,2023-11-01,November,2023,12 PM,37.37,37.37,False,False,Low,12
2023-11-10 08:00:00,Service,Online,190.3,0.0,0,Returning,Basic,Friday,4,2023-11-10,November,2023,08 AM,190.3,190.3,False,False,Low,8
2023-09-25 19:00:00,Product,Facebook,121.86,20.02,3,Returning,Premium,Monday,0,2023-09-25,September,2023,07 PM,5.086913086913087,40.62,True,True,High,19
2023-04-13 15:00:00,Service,Online,103.67,0.0,0,Returning,Premium,Thursday,3,2023-04-13,April,2023,03 PM,103.67,103.67,False,False,Low,15
2023-11-14 11:00:00,Product,Facebook,173.54,21.21,1,New,Basic,Tuesday,1,2023-11-14,November,2023,11 AM,7.181989627534181,173.54,True,True,High,11
2023-03-19 12:00:00,Service,Google Ads,193.83,29.42,3,Returning,Basic,Sunday,6,2023-03-19,March,2023,12 PM,5.5883752549286205,64.61,True,True,High,12
2023-02-09 15:00:00,Service,In-Store,67.29,0.0,0,Returning,Basic,Thursday,3,2023-02-09,February,2023,03 PM,67.29,67.29,False,False,Low,15
2023-02-05 09:00:00,Service,In-Store,124.46,0.0,0,Returning,Premium,Sunday,6,2023-02-05,February,2023,09 AM,124.46,124.46,False,False,Low,9
2023-10-09 13:00:00,Product,Google Ads,178.65,7.78,1,New,Discounted,Monday,0,2023-10-09,October,2023,01 PM,21.96272493573265,178.65,True,True,Low,13
2023-01-15 17:00:00,Product,Facebook,81.82,16.1,2,New,Basic,Sunday,6,2023-01-15,January,2023,05 PM,4.081987577639751,40.91,True,True,Medium,17
2023-10-28 07:00:00,Product,Online,127.19,0.0,0,New,Premium,Saturday,5,2023-10-28,October,2023,07 AM,127.19,127.19,False,False,Low,7
2023-07-14 10:00:00,Service,Instagram,134.99,19.53,3,Returning,Basic,Friday,4,2023-07-14,July,2023,10 AM,5.9119303635432665,44.99666666666667,True,True,Medium,10
2023-12-24 12:00:00,Product,Instagram,182.91,26.2,1,Returning,Premium,Sunday,6,2023-12-24,December,2023,12 PM,5.981297709923664,182.91,True,True,High,12
2023-03-04 21:00:00,Service,Online,88.07,0.0,0,Returning,Basic,Saturday,5,2023-03-04,March,2023,09 PM,88.07,88.07,False,False,Low,21
2023-03-15 07:00:00,Product,Instagram,143.22,14.37,2,Returning,Premium,Wednesday,2,2023-03-15,March,2023,07 AM,8.96659707724426,71.61,True,True,Medium,7
2023-10-07 07:00:00,Product,Instagram,45.3,16.59,2,Returning,Basic,Saturday,5,2023-10-07,October,2023,07 AM,1.7305605786618443,22.65,True,True,Medium,7
2023-12-17 21:00:00,Product,Facebook,157.5,3.14,2,New,Discounted,Sunday,6,2023-12-17,December,2023,09 PM,49.15923566878981,78.75,True,True,Low,21
2023-12-18 07:00:00,Service,Google Ads,66.63,11.56,3,New,Discounted,Monday,0,2023-12-18,December,2023,07 AM,4.763840830449826,22.209999999999997,True,True,Medium,7
2023-12-06 19:00:00,Service,Google Ads,21.64,23.69,2,Returning,Discounted,Wednesday,2,2023-12-06,December,2023,07 PM,-0.08653440270156186,10.82,True,True,High,19
2023-11-01 08:00:00,Service,In-Store,132.88,0.0,0,Returning,Basic,Wednesday,2,2023-11-01,November,2023,08 AM,132.88,132.88,False,False,Low,8
2023-06-20 19:00:00,Product,Google Ads,192.57,19.55,0,Returning,Discounted,Tuesday,1,2023-06-20,June,2023,07 PM,8.85012787723785,192.57,True,False,Medium,19
2023-09-11 10:00:00,Service,Facebook,114.7,18.37,2,Returning,Discounted,Monday,0,2023-09-11,September,2023,10 AM,5.2438758845944475,57.35,True,True,Medium,10
2023-06-23 14:00:00,Product,Google Ads,176.32,9.9,1,Returning,Premium,Friday,4,2023-06-23,June,2023,02 PM,16.810101010101008,176.32,True,True,Low,14
2023-04-09 16:00:00,Service,Online,198.28,0.0,0,New,Basic,Sunday,6,2023-04-09,April,2023,04 PM,198.28,198.28,False,False,Low,16
2023-08-16 11:00:00,Product,In-Store,45.86,0.0,0,New,Basic,Wednesday,2,2023-08-16,August,2023,11 AM,45.86,45.86,False,False,Low,11
2023-04-16 11:00:00,Product,In-Store,22.24,0.0,0,New,Discounted,Sunday,6,2023-04-16,April,2023,11 AM,22.24,22.24,False,False,Low,11
2023-02-08 09:00:00,Service,Facebook,28.43,12.96,3,Returning,Premium,Wednesday,2,2023-02-08,February,2023,09 AM,1.1936728395061726,9.476666666666667,True,True,Medium,9
2023-01-07 15:00:00,Product,Google Ads,32.21,1.78,3,Returning,Basic,Saturday,5,2023-01-07,January,2023,03 PM,17.095505617977526,10.736666666666666,True,True,Low,15
2023-03-27 14:00:00,Service,Instagram,68.15,6.5,3,New,Basic,Monday,0,2023-03-27,March,2023,02 PM,9.484615384615385,22.71666666666667,True,True,Low,14
2023-08-13 17:00:00,Product,Instagram,63.25,9.28,3,New,Premium,Sunday,6,2023-08-13,August,2023,05 PM,5.8157327586206895,21.083333333333332,True,True,Low,17
2023-06-17 07:00:00,Service,Google Ads,18.7,20.57,0,New,Discounted,Saturday,5,2023-06-17,June,2023,07 AM,-0.09090909090909095,18.7,True,False,High,7
2023-01-23 18:00:00,Service,Online,91.55,0.0,0,Returning,Discounted,Monday,0,2023-01-23,January,2023,06 PM,91.55,91.55,False,False,Low,18
2023-09-12 17:00:00,Product,In-Store,47.83,0.0,0,Returning,Basic,Tuesday,1,2023-09-12,September,2023,05 PM,47.83,47.83,False,False,Low,17
2023-10-29 10:00:00,Product,Google Ads,145.49,17.69,2,New,Premium,Sunday,6,2023-10-29,October,2023,10 AM,7.224420576596947,72.745,True,True,Medium,10
2023-04-21 19:00:00,Product,In-Store,142.01,0.0,0,Returning,Basic,Friday,4,2023-04-21,April,2023,07 PM,142.01,142.01,False,False,Low,19
2023-03-24 13:00:00,Service,Facebook,188.03,19.32,3,Returning,Premium,Friday,4,2023-03-24,March,2023,01 PM,8.7324016563147,62.67666666666667,True,True,Medium,13
2023-03-27 10:00:00,Product,Online,26.7,0.0,0,Returning,Premium,Monday,0,2023-03-27,March,2023,10 AM,26.7,26.7,False,False,Low,10
2023-03-25 18:00:00,Product,Google Ads,183.13,27.8,0,New,Discounted,Saturday,5,2023-03-25,March,2023,06 PM,5.587410071942445,183.13,True,False,High,18
2023-06-17 09:00:00,Product,Online,188.19,0.0,0,New,Premium,Saturday,5,2023-06-17,June,2023,09 AM,188.19,188.19,False,False,Low,9
2023-07-04 11:00:00,Product,Facebook,146.85,13.52,2,New,Basic,Tuesday,1,2023-07-04,July,2023,11 AM,9.861686390532544,73.425,True,True,Medium,11
2023-04-17 16:00:00,Product,Instagram,50.48,0.43,0,Returning,Premium,Monday,0,2023-04-17,April,2023,04 PM,116.3953488372093,50.48,True,False,Low,16
2023-12-27 20:00:00,Product,In-Store,199.0,0.0,0,New,Premium,Wednesday,2,2023-12-27,December,2023,08 PM,199.0,199.0,False,False,Low,20
2023-04-27 17:00:00,Service,Google Ads,87.19,18.01,2,New,Premium,Thursday,3,2023-04-27,April,2023,05 PM,3.8411993337034973,43.595,True,True,Medium,17
2023-06-21 13:00:00,Product,Facebook,184.15,24.05,2,Returning,Premium,Wednesday,2,2023-06-21,June,2023,01 PM,6.656964656964656,92.075,True,True,High,13
2023-06-21 10:00:00,Service,Instagram,151.9,29.63,1,Returning,Basic,Wednesday,2,2023-06-21,June,2023,10 AM,4.126560917988526,151.9,True,True,High,10
2023-04-30 10:00:00,Product,Online,184.12,0.0,0,New,Premium,Sunday,6,2023-04-30,April,2023,10 AM,184.12,184.12,False,False,Low,10
2023-11-08 21:00:00,Service,In-Store,19.0,0.0,0,New,Discounted,Wednesday,2,2023-11-08,November,2023,09 PM,19.0,19.0,False,False,Low,21
2023-11-29 20:00:00,Product,Instagram,91.55,7.69,1,Returning,Basic,Wednesday,2,2023-11-29,November,2023,08 PM,10.905071521456437,91.55,True,True,Low,20
2023-04-26 17:00:00,Service,Google Ads,62.35,28.52,1,New,Premium,Wednesday,2,2023-04-26,April,2023,05 PM,1.1861851332398317,62.35,True,True,High,17
2023-08-09 16:00:00,Service,In-Store,159.35,0.0,0,New,Basic,Wednesday,2,2023-08-09,August,2023,04 PM,159.35,159.35,False,False,Low,16
2023-07-23 09:00:00,Product,In-Store,119.85,0.0,0,New,Discounted,Sunday,6,2023-07-23,July,2023,09 AM,119.85,119.85,False,False,Low,9
2023-11-28 16:00:00,Service,Google Ads,129.42,19.9,0,Returning,Discounted,Tuesday,1,2023-11-28,November,2023,04 PM,5.503517587939698,129.42,True,False,High,16
2023-06-17 19:00:00,Service,Online,57.88,0.0,0,Returning,Basic,Saturday,5,2023-06-17,June,2023,07 PM,57.88,57.88,False,False,Low,19
2023-07-14 08:00:00,Service,Instagram,182.79,16.23,2,New,Premium,Friday,4,2023-07-14,July,2023,08 AM,10.262476894639557,91.395,True,True,Medium,8
2023-07-12 15:00:00,Product,In-Store,19.01,0.0,0,Returning,Discounted,Wednesday,2,2023-07-12,July,2023,03 PM,19.01,19.01,False,False,Low,15
2023-11-11 14:00:00,Service,Google Ads,156.65,9.28,2,New,Basic,Saturday,5,2023-11-11,November,2023,02 PM,15.880387931034484,78.325,True,True,Low,14
2023-10-25 21:00:00,Product,Instagram,178.53,17.67,3,New,Premium,Wednesday,2,2023-10-25,October,2023,09 PM,9.103565365025467,59.51,True,True,Medium,21
2023-11-20 16:00:00,Product,Instagram,131.45,7.92,0,Returning,Premium,Monday,0,2023-11-20,November,2023,04 PM,15.597222222222221,131.45,True,False,Low,16
2023-12-23 11:00:00,Product,In-Store,40.33,0.0,0,Returning,Discounted,Saturday,5,2023-12-23,December,2023,11 AM,40.33,40.33,False,False,Low,11
2023-07-22 11:00:00,Service,Google Ads,19.81,11.69,3,New,Basic,Saturday,5,2023-07-22,July,2023,11 AM,0.6946107784431137,6.603333333333333,True,True,Medium,11
2023-12-19 17:00:00,Service,Instagram,48.71,29.04,0,New,Premium,Tuesday,1,2023-12-19,December,2023,05 PM,0.6773415977961433,48.71,True,False,High,17
2023-10-26 21:00:00,Service,Online,17.23,0.0,0,Returning,Premium,Thursday,3,2023-10-26,October,2023,09 PM,17.23,17.23,False,False,Low,21
2023-05-01 11:00:00,Product,In-Store,24.17,0.0,0,Returning,Basic,Monday,0,2023-05-01,May,2023,11 AM,24.17,24.17,False,False,Low,11
2023-02-19 20:00:00,Product,Facebook,82.41,7.95,1,New,Discounted,Sunday,6,2023-02-19,February,2023,08 PM,9.366037735849055,82.41,True,True,Low,20
2023-02-04 18:00:00,Service,In-Store,149.59,0.0,0,Returning,Basic,Saturday,5,2023-02-04,February,2023,06 PM,149.59,149.59,False,False,Low,18
2023-03-09 08:00:00,Service,Facebook,23.96,20.8,2,Returning,Premium,Thursday,3,2023-03-09,March,2023,08 AM,0.15192307692307694,11.98,True,True,High,8
2023-12-15 21:00:00,Service,Google Ads,129.4,20.3,0,New,Basic,Friday,4,2023-12-15,December,2023,09 PM,5.374384236453202,129.4,True,False,High,21
2023-09-02 19:00:00,Service,Facebook,191.41,26.27,3,New,Basic,Saturday,5,2023-09-02,September,2023,07 PM,6.28625808907499,63.803333333333335,True,True,High,19
2023-04-28 21:00:00,Product,Facebook,126.18,13.14,1,New,Discounted,Friday,4,2023-04-28,April,2023,09 PM,8.602739726027398,126.18,True,True,Medium,21
2023-06-18 09:00:00,Service,Google Ads,106.15,4.1,3,Returning,Discounted,Sunday,6,2023-06-18,June,2023,09 AM,24.89024390243903,35.38333333333333,True,True,Low,9
2023-06-16 18:00:00,Product,Google Ads,21.4,29.54,2,New,Premium,Friday,4,2023-06-16,June,2023,06 PM,-0.27555856465809075,10.7,True,True,High,18
2023-09-14 09:00:00,Product,Instagram,183.21,24.06,2,Returning,Basic,Thursday,3,2023-09-14,September,2023,09 AM,6.614713216957607,91.605,True,True,High,9
2023-10-18 20:00:00,Service,Facebook,47.59,13.27,0,New,Discounted,Wednesday,2,2023-10-18,October,2023,08 PM,2.5862848530519975,47.59,True,False,Medium,20
2023-10-22 07:00:00,Product,Instagram,194.14,24.49,2,Returning,Discounted,Sunday,6,2023-10-22,October,2023,07 AM,6.927317272356063,97.07,True,True,High,7
2023-03-17 09:00:00,Product,Online,162.97,0.0,0,New,Premium,Friday,4,2023-03-17,March,2023,09 AM,162.97,162.97,False,False,Low,9
2023-04-23 17:00:00,Service,Online,68.56,0.0,0,Returning,Discounted,Sunday,6,2023-04-23,April,2023,05 PM,68.56,68.56,False,False,Low,17
2023-04-05 11:00:00,Service,Instagram,10.57,14.95,0,New,Discounted,Wednesday,2,2023-04-05,April,2023,11 AM,-0.29297658862876247,10.57,True,False,Medium,11
2023-10-30 11:00:00,Product,In-Store,45.77,0.0,0,New,Premium,Monday,0,2023-10-30,October,2023,11 AM,45.77,45.77,False,False,Low,11
